model,J2,L,rank,x,pi,n_low_energy_eigenpairs,P2,KF,retained_mass,unresolved_mass,D_TV_ranked,source_checkpoint,source_sha256
NNN-TFIM,0.050000000000000003,14,27,5.6205292519008108e-07,1.1945069572695857e-07,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,28,5.3276338897623551e-07,1.13225916313026e-07,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,29,3.3731229188581413e-07,7.1687533570595645e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,30,3.097007760650969e-07,6.581937662835542e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,31,2.7602312796674244e-07,5.8662010630419123e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,32,2.5384025925882239e-07,5.3947580758028181e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,33,2.438798520786194e-07,5.1830738172435962e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,34,1.7929521225332484e-07,3.810484188286957e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,35,1.7576650088400099e-07,3.7354900001608457e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,36,1.2594413129514461e-07,2.676636564224741e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,37,8.5743189204853806e-08,1.8222631971720907e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,38,6.5118242754627111e-08,1.3839300629787841e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,39,5.5482207219962853e-08,1.1791395357742378e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,40,4.8278040729390398e-08,1.0260324775482365e-08,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,41,4.6076498495570253e-08,9.7924404540669707e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,42,3.2114906044936001e-08,6.8252431369806731e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,43,3.0609002122418774e-08,6.5051998400228206e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,44,2.6649694353524545e-08,5.6637451541822956e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,45,2.2688754346052829e-08,4.8219435756828507e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,46,1.9615234035163755e-08,4.1687414962835192e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,47,8.5369508819057995e-09,1.8143215283252053e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,48,6.8245045796836277e-09,1.4503826659372584e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,49,4.80670767868094e-09,1.0215489514272614e-09,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,50,3.0673962974859852e-09,6.5190056911648265e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,51,2.8198634261198004e-09,5.992934704344806e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,52,1.999041192517874e-09,4.2484764428964313e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,53,1.4703240173671648e-09,3.1248165243365242e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,54,1.3640231411906079e-09,2.8988998348827553e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,55,1.2823159193176018e-09,2.725250983302687e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,56,1.2623662963439667e-09,2.6828529058816803e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,57,1.2535303447663193e-09,2.6640742372535838e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,58,1.2488911931335268e-09,2.6542148474117368e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,59,8.1748263527354832e-10,1.7373607564645078e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,60,8.1146240748945761e-10,1.7245662247573522e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,61,7.2475823172965902e-10,1.5402975615627279e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,62,6.5919928480010506e-10,1.40096794559794e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,63,6.4906853784362113e-10,1.3794375039268727e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,64,5.8665521907884518e-10,1.2467931564829092e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,65,4.8463585818936301e-10,1.029975787696028e-10,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,66,4.6951656296979742e-10,9.978433985216879e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,67,3.8429542772197129e-10,8.1672657767156293e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,68,3.2969984580498037e-10,7.0069693079449671e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,69,3.2897959091748611e-10,6.9916620399714329e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,70,2.0368069512720436e-10,4.3287383889812488e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,71,1.9920927671160877e-10,4.2337092526328181e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,72,1.5872068620541698e-10,3.3732226172625073e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,73,1.5419793977749348e-10,3.2771026286992638e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,74,8.7312280925473908e-11,1.8556104300192635e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,75,7.9776530760547474e-11,1.6954563662857488e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,76,7.1893967086457285e-11,1.5279316239025131e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,77,5.3878038153922173e-11,1.1450468191608654e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,78,5.0605692019146111e-11,1.0755010513265942e-11,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,79,4.6968175223783685e-11,9.9819446818273917e-12,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,80,4.2086786395494185e-11,8.9445240662229273e-12,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
NNN-TFIM,0.050000000000000003,14,81,4.1796035837624982e-11,8.8827320981289413e-12,160,4.7053131149175265,0.75859452317807219,0.9999999999618856,3.8114400524591474e-11,0.0023608549221671099,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L14_neig160.json,e484ded2832df0bd837a43508371f950a0c9dd7476a1df39f6d01d30283c85bd
